Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2000-02-24,0.8795808903407447,0.8931705650301038,0.8378747249969355,0.8637650609016418,376432000,0.0,0.0
2000-02-25,0.8608372498326765,0.8772384057617469,0.825691207806996,0.8275654911994934,249144000,0.0,0.0
2000-02-28,0.8256910496535489,0.8622427721959763,0.8125699672540203,0.8491216897964478,328328000,0.0,0.0
2000-02-29,0.8514643018837788,0.8791122453763561,0.8439662711454111,0.8594310283660889,368961600,0.0,0.0
2000-03-01,0.8889534541285039,0.9901726373490048,0.888484858385111,0.9770515561103821,1077003200,0.0,0.0
2000-03-02,0.9522159314493635,0.9592446670174454,0.90488596195862,0.914726972579956,311259200,0.0,0.0
2000-03-03,0.9362823578467471,0.9614707009560995,0.8997314959702721,0.9597130417823792,323366400,0.0,0.0
2000-03-06,0.9447177037279393,0.9681483882432415,0.9372195723526656,0.9423748254776001,210560000,0.0,0.0
2000-03-07,0.9479981217321192,0.9554962558631314,0.9081662737664123,0.9212873578071594,273011200,0.0,0.0
2000-03-08,0.9212871124293791,0.92925384028198,0.8889534072065198,0.914726972579956,271230400,0.0,0.0
2000-03-09,0.9062916355863743,0.9372195497790173,0.8866104176563062,0.9166012406349182,276718400,0.0,0.0
2000-03-10,0.9123839596251724,0.959244525643733,0.9072287067384067,0.9428433775901794,248606400,0.0,0.0
2000-03-13,0.9156641114817546,0.9484664105412662,0.8959820913683233,0.9095717668533325,303956800,0.0,0.0
2000-03-14,0.9088689175232862,0.931596761937447,0.8547445578687408,0.8566189408302307,428579200,0.0,0.0
2000-03-15,0.8669286981712626,0.9016060903565633,0.8556818979200369,0.8716144561767578,443609600,0.0,0.0
2000-03-16,0.8795809852637834,0.9147269652585925,0.8584931770339193,0.9114460945129395,378100800,0.0,0.0
2000-03-17,0.9006690988023914,0.9372199773788452,0.8969195309649024,0.9372199773788452,305043200,0.0,0.0
2000-03-20,0.9259738693189621,0.9465921832493932,0.9175385448461932,0.9222244024276733,204489600,0.0,0.0
2000-03-21,0.9189441372889126,1.0253184575190883,0.9119154024601017,1.0117288827896118,524328000,0.0,0.0
2000-03-22,0.9955619607643986,1.0824894087178125,0.9864237948225576,1.081082820892334,567996800,0.0,0.0
2000-03-23,1.0646816297819752,1.1274755478540917,1.0496862689631754,1.0595272779464722,562564800,0.0,0.0
2000-03-24,1.067962156246989,1.0792089569658831,1.015946416176829,1.0398457050323486,446913600,0.0,0.0
2000-03-27,1.0318797380393896,1.0853011583823682,1.0262558879554426,1.0464065074920654,279182400,0.0,0.0
2000-03-28,1.0290673889023068,1.0646819703617247,1.0281301973211878,1.0431264638900757,202966400,0.0,0.0
2000-03-29,1.045000815764693,1.04546931143531,1.0034113138766183,1.019227147102356,239836800,0.0,0.0
2000-03-30,1.0014192352722084,1.0323479496280106,0.9405003993421942,0.9428433775901794,414400000,0.0,0.0
2000-03-31,0.9554957718116796,1.0290669837655837,0.9447175723425396,1.0182896852493286,404633600,0.0,0.0
2000-04-03,1.015946491750141,1.04593812940806,0.9704916907113581,0.9995453357696533,328563200,0.0,0.0
2000-04-04,0.9943908125191722,0.9972022871923729,0.8753638763901941,0.9545589685440063,660329600,0.0,0.0
2000-04-05,0.9482323308406674,0.9962651546862178,0.9297226456214891,0.9775211215019226,457665600,0.0,0.0
2000-04-06,0.9793953818400866,1.0084490200412775,0.9240986789714887,0.9386263489723206,259627200,0.0,0.0
2000-04-07,0.9540902511316178,0.9887668361834997,0.9409691700779189,0.9878297448158264,242435200,0.0,0.0
2000-04-10,0.9873614376712638,0.9953281681606616,0.9353456939897672,0.9372199773788452,212262400,0.0,0.0
2000-04-11,0.9259738806858084,0.9362825873009702,0.8852040461868174,0.895513653755188,541822400,0.0,0.0
2000-04-12,0.8922335437769794,0.8922335437769794,0.7863277501135553,0.819130003452301,941136000,0.0,0.0
2000-04-13,0.8360006040317793,0.8997316788707317,0.8135070567899458,0.853338897228241,529827200,0.0,0.0
2000-04-14,0.8195986931973532,0.8847355125442283,0.8172557642133166,0.8388121724128723,667620800,0.0,0.0
2000-04-17,0.8210053543564823,0.9292540987596155,0.8177244326190112,0.928785502910614,409561600,0.0,0.0
2000-04-18,0.9259736602724095,0.9512786269187927,0.8950448449294134,0.9512786269187927,390924800,0.0,0.0
2000-04-19,0.9461236062942912,0.9765829292806897,0.8978564443549513,0.9081660509109497,520150400,0.0,0.0
2000-04-20,0.9273795005043881,0.9353454278799791,0.8777066502178614,0.8912963271141052,722120000,0.0,0.0
2000-04-24,0.8622424954502886,0.9034801125526427,0.8603682130183632,0.9034801125526428,443620800,0.0,0.0
2000-04-25,0.9156645222452272,0.9653373896564749,0.9151959263432434,0.9620565176010132,391641600,0.0,0.0
2000-04-26,0.9494035018189189,0.959713107567408,0.8997315576437723,0.9095717668533325,366912000,0.0,0.0
2000-04-27,0.8786439662878751,0.9522161107220618,0.8740749319324692,0.9503409266471863,326603200,0.0,0.0
2000-04-28,0.9531531729128707,0.9559646472664836,0.9095718667781353,0.9301909804344177,249580800,0.0,0.0
2000-05-01,0.9362827686928639,0.9381579530014172,0.9137901671596462,0.9320656061172485,226195200,0.0,0.0
2000-05-02,0.9240987410285675,0.9465922402353774,0.8809868265441623,0.8837983012199402,236432000,0.0,0.0
2000-05-03,0.891764701401478,0.909103039809648,0.836937511797278,0.8627110719680786,489798400,0.0,0.0
2000-05-04,0.8631797675942616,0.864116958950975,0.8289708815917424,0.8299080729484558,399515200,0.0,0.0
2000-05-05,0.8308453321884434,0.860368415756954,0.8301424886240873,0.8481845259666443,284076800,0.0,0.0
2000-05-08,0.8404519904356141,0.8524016316237013,0.8247537336929512,0.8256909251213074,184900800,0.0,0.0
2000-05-09,0.8270966956819705,0.8341262323145092,0.7863277156807922,0.7905449271202087,327140800,0.0,0.0
2000-05-10,0.7802353525936094,0.7872648895156418,0.740403512365388,0.7446215748786926,535091200,0.0,0.0
2000-05-11,0.7600855006439409,0.7816418538676254,0.7422786137646032,0.7708636522293091,499744000,0.0,0.0
2000-05-12,0.7947631016686729,0.8285025498008269,0.7855073585998011,0.8069469928741455,306913600,0.0,0.0
2000-05-15,0.8102270890975409,0.8102270890975409,0.7507132183659804,0.7572742104530334,678932800,0.0,0.0
2000-05-16,0.7836329597089168,0.8177242250499758,0.7703951553613547,0.7924192547798157,440451200,0.0,0.0
2000-05-17,0.7769552800336503,0.7774238757846428,0.7525874500818326,0.7600855827331543,398092800,0.0,0.0
2000-05-18,0.7722694606211593,0.786796279045718,0.7544625720967892,0.755399763584137,373777600,0.0,0.0
2000-05-19,0.744152937764159,0.744152937764159,0.7001030404339179,0.7047896981239319,740667200,0.0,0.0
2000-05-22,0.7029154101193239,0.7029154101193239,0.6448072878751625,0.6743295192718506,755507200,0.0,0.0
2000-05-23,0.6785474060452681,0.7001029039120273,0.6419956475960831,0.6434013843536377,517585600,0.0,0.0
2000-05-24,0.6462129886341299,0.6729236942326366,0.6223137070667044,0.6574597358703613,678462400,0.0,0.0
2000-05-25,0.6635521393588235,0.694714354342142,0.6448072600676942,0.6542963981628418,406750400,0.0,0.0
2000-05-26,0.6598025385724299,0.6738608083330636,0.6391842301054709,0.6476186513900757,181148800,0.0,0.0
2000-05-30,0.6569911176698829,0.660739783022161,0.6129421224774576,0.6565225720405579,713059200,0.0,0.0
2000-05-31,0.6513681759660841,0.6841704746762645,0.6284060863606697,0.6298118233680725,433507200,0.0,0.0
2000-06-01,0.6129420769793191,0.6715178843447485,0.6026324722051615,0.6682378649711609,903840000,0.0,0.0
2000-06-02,0.7029152576291364,0.7479014384989644,0.6673006388493606,0.694011390209198,792848000,0.0,0.0
2000-06-05,0.6996346320915537,0.7141614528933888,0.6724553237163561,0.6846392154693604,323668800,0.0,0.0
2000-06-06,0.6895602378333889,0.7254082719730441,0.677141996937501,0.6963546276092529,525481600,0.0,0.0
2000-06-07,0.7019783186007278,0.727282491336108,0.6869821020580275,0.7240024209022522,337019200,0.0,0.0
2000-06-08,0.731968796278358,0.7385288839230462,0.6982285141195246,0.7108809947967529,238526400,0.0,0.0
2000-06-09,0.7254079972827975,0.7343118659264238,0.7076011609485864,0.7179107666015625,252358400,0.0,0.0
2000-06-12,0.7225963897577881,0.7230649853586429,0.6813588757179336,0.683701753616333,290337600,0.0,0.0
2000-06-13,0.6837020443460283,0.7099442099998222,0.6612085449872388,0.7085384726524353,351456000,0.0,0.0
2000-06-14,0.7099443696853318,0.7216597177999374,0.6757363180000654,0.6780792474746704,277446400,0.0,0.0
2000-06-15,0.6841706377305556,0.7001031951959736,0.667300888668216,0.6926059126853943,248572800,0.0,0.0
2000-06-16,0.7010400411126511,0.7029152243630706,0.667769202869642,0.683701753616333,303564800,0.0,0.0
2000-06-19,0.6790161829307674,0.7338434388602145,0.6733923830846267,0.7244709730148315,394004800,0.0,0.0
2000-06-20,0.7385291460632845,0.7792981759556232,0.7375920046536725,0.759148359298706,501390400,0.0,0.0
2000-06-21,0.7572741892903979,0.8538075771213967,0.7544626645368274,0.834126353263855,490000000,0.0,2.0
2000-06-22,0.8360004298684437,0.8641169200999014,0.8031972823228927,0.8060087561607361,467712000,0.0,0.0
2000-06-23,0.8064774841438458,0.8191299693901851,0.7619598382852326,0.7750809192657471,204965600,0.0,0.0
2000-06-26,0.7872646901439433,0.8210049772576741,0.7816417427504769,0.811632513999939,185354400,0.0,0.0
2000-06-27,0.8064774554204627,0.8322510207293689,0.7741437502785582,0.7760180830955505,203470400,0.0,0.0
2000-06-28,0.7994488732920448,0.8303767952804875,0.7722695173163783,0.8163185715675354,286428800,0.0,0.0
2000-06-29,0.7957000738249554,0.8088211538358007,0.765708447465632,0.7685207724571228,203660800,0.0,0.0
2000-06-30,0.7919507562776026,0.8238167213690781,0.7750810076068352,0.7853906154632568,323097600,0.0,0.0
2000-07-03,0.7816419002304978,0.8144441517854729,0.7816419002304978,0.7994487881660461,70828800,0.0,0.0
2000-07-05,0.7985115223268545,0.8275651555088528,0.7610226162409378,0.7741436958312988,265216000,0.0,0.0
2000-07-06,0.7872650951196141,0.7938260380026783,0.7441532235239833,0.7769554853439331,309545600,0.0,0.0
2000-07-07,0.7886706698667502,0.8219423715928718,0.7816419834604037,0.8163185715675354,263603200,0.0,0.0
2000-07-10,0.8111641529550525,0.8734894886485927,0.8060088990696217,0.8566189408302307,397796000,0.0,0.0
2000-07-11,0.8547444213567071,0.8884847107574994,0.831313787180021,0.8538073301315308,357896000,0.0,0.0
2000-07-12,0.8716143386553383,0.8837982288013326,0.8453721753291406,0.8828611373901367,225433600,0.0,0.0
2000-07-13,0.8772381298146028,0.909103239899926,0.8210051409615238,0.847247302532196,445659200,0.0,0.0
2000-07-14,0.8566191431245348,0.8847355949280383,0.8528704764221959,0.8650543689727783,190276800,0.0,0.0
2000-07-17,0.8734894119188413,0.8819238341869283,0.8566188655824353,0.8744266033172607,260002400,0.0,0.0
2000-07-18,0.8772383220601584,0.882861271807071,0.8528704379522147,0.8584933876991272,318404800,0.0,0.0
2000-07-19,0.8275653494853752,0.8519331816926095,0.7760182104106369,0.7900764346122742,457872800,0.0,0.0
2000-07-20,0.8247538750354233,0.8556818481598125,0.8116327923662106,0.8266282081604004,465572800,0.0,0.0
2000-07-21,0.8151471461117321,0.8341263265603479,0.7938258876859138,0.8031975030899048,196235200,0.0,0.0
2000-07-24,0.7882018749263494,0.7928876813642259,0.7122868754124915,0.7300946116447449,412171200,0.0,0.0
2000-07-25,0.75446263658596,0.7591484442643688,0.7357177541247426,0.7507131695747375,211607200,0.0,0.0
2000-07-26,0.7474330991945557,0.768520910521456,0.7385292287211964,0.7507131695747375,210470400,0.0,0.0
2000-07-27,0.7497759602789591,0.7985116191814063,0.7479016273664477,0.7797667384147644,294985600,0.0,0.0
2000-07-28,0.7839848372641314,0.7872649075002297,0.7029154678042981,0.7244709730148315,237893600,0.0,0.0
2000-07-31,0.7371234255691239,0.774143790553157,0.7310319311896529,0.7619598507881165,155299200,0.0,0.0
2000-08-01,0.7544624627855102,0.7671141456080266,0.738529058591218,0.7394662499427795,137284000,0.0,0.0
2000-08-02,0.7347806383062292,0.7488388626803978,0.7076013311051635,0.7085384726524353,162355200,0.0,0.0
2000-08-03,0.6832335532901986,0.7207225244236568,0.6635523765092259,0.7197853326797485,339897600,0.0,0.0
2000-08-04,0.7418101079740963,0.7685208669805956,0.6944801846455688,0.7104127407073975,263121600,0.0,0.0
2000-08-07,0.7179107295531655,0.7357175649684397,0.7076011244322252,0.7188478708267212,187348000,0.0,0.0
2000-08-08,0.7188479465846827,0.7197850879570018,0.6944801186275581,0.7010402083396912,176674400,0.0,0.0
2000-08-09,0.721659413903872,0.7263452208268844,0.7085383336510743,0.7122869491577148,379640800,0.0,0.0
2000-08-10,0.7197850532837403,0.72634519273281,0.7104126389530449,0.7132241129875183,251714400,0.0,0.0
2000-08-11,0.7024468491014606,0.7197851420363487,0.6832333723279568,0.7150993347167969,238056000,0.0,0.0
2000-08-14,0.71369279903319,0.7150993370756511,0.6944801730965151,0.7057269215583801,156660000,0.0,0.0
2000-08-15,0.708538438294764,0.7188480459269648,0.6972916891607343,0.7001031637191772,114200800,0.0,0.0
2000-08-16,0.7029155994659161,0.7347807179637529,0.7019784077640847,0.7272825837135315,143673600,0.0,0.0
2000-08-17,0.7254080323961835,0.7863276770408445,0.7244708910289034,0.7713322639465332,270900000,0.0,0.0
2000-08-18,0.7703950369430175,0.7769551258906641,0.7479014943518393,0.7497758269309998,190176000,0.0,0.0
2000-08-21,0.753524693145161,0.7732067684530352,0.7441531272322125,0.7572742104530334,134467200,0.0,0.0
2000-08-22,0.759148363986086,0.7919506660137581,0.7553997482715411,0.7750809192657471,276802400,0.0,0.0
2000-08-23,0.7718009767082736,0.8210052355329145,0.7657085808644697,0.8144442439079285,236863200,0.0,0.0
2000-08-24,0.8198328835165681,0.8491216192243239,0.8003859598496299,0.8413892388343811,310766400,0.0,0.0
2000-08-25,0.8472476606635265,0.8622430305903173,0.8453724761148523,0.8519334197044373,334460000,0.0,0.0
2000-08-28,0.8584931650867206,0.8847353256035781,0.8556816909422963,0.8706770539283752,359004800,0.0,0.0
2000-08-29,0.867865609801639,0.8912962969844916,0.8650541355599717,0.8875477313995361,267030400,0.0,0.0
2000-08-30,0.8847354177976285,0.8997316832994784,0.8802839082629281,0.8922335505485535,285392800,0.0,0.0
2000-08-31,0.8842666791225547,0.9222242306991394,0.8837980834410735,0.9137898087501526,419596800,0.0,0.0
2000-09-01,0.9194127203557858,0.954090100790602,0.9166012464839766,0.9512786269187927,256872000,0.0,0.0
2000-09-05,0.9395633071024923,0.9615874027149115,0.9334708629233177,0.9362823367118835,298642400,0.0,0.0
2000-09-06,0.9203500552235605,0.9353455208313066,0.8659914423425236,0.8763010501861572,355404000,0.0,0.0
2000-09-07,0.8866104645556631,0.9381575915721011,0.8734893849591802,0.9297223687171936,217464800,0.0,0.0
2000-09-08,0.924098665307734,0.924098665307734,0.8772381884993267,0.8828611373901367,195518400,0.0,0.0
2000-09-11,0.8800497163762642,0.9053546897217292,0.8716143915747266,0.8763010501861572,187381600,0.0,0.0
2000-09-12,0.85989969122019,0.9006687161887715,0.8547444380573821,0.8659912347793579,187997600,0.0,0.0
2000-09-13,0.8509959797543459,0.8922335054710419,0.8509959797543459,0.8697400093078613,305984000,0.0,0.0
2000-09-14,0.8781752582629054,0.8941078139786611,0.8519330955835948,0.8526360392570496,426552000,0.0,0.0
2000-09-15,0.865991317491143,0.8725522581987681,0.8135069952189525,0.8282681107521057,394514400,0.0,0.0
2000-09-18,0.8285023596879979,0.9109774538227586,0.8256908856432513,0.9095717668533325,424536000,0.0,0.0
2000-09-19,0.8959824346667049,0.9072291360020542,0.8781754912388443,0.8987947106361389,271510400,0.0,0.0
2000-09-20,0.8908278386286856,0.9212872661656084,0.8781753516899624,0.9154300689697266,227388000,0.0,0.0
2000-09-21,0.8772379630664164,0.8941076062509496,0.8285022648476924,0.8500586152076721,510490400,0.0,0.0
2000-09-22,0.7544626265305456,0.7863277900877944,0.7497760180672871,0.7825791239738464,726700800,0.0,0.0
2000-09-25,0.7910135401772165,0.8322511194240637,0.7807047835406923,0.8022603392601013,435551200,0.0,0.0
2000-09-26,0.7994487573476465,0.8210051110189522,0.7703951225792531,0.7713322639465332,290936800,0.0,0.0
2000-09-27,0.7760184811743428,0.7910138521438453,0.7235341321983522,0.7338437438011169,402259200,0.0,0.0
2000-09-28,0.7394664034465509,0.8069469476790804,0.7216595138056721,0.8022603392601013,979585600,0.0,0.0
2000-09-29,0.4226860000154456,0.4348699376879054,0.38051128932618716,0.38613423705101013,7421640800,0.0,0.0
2000-10-02,0.4001934532138339,0.4011306197911992,0.35239492956418944,0.3636416792869568,2424788800,0.0,0.0
2000-10-03,0.37395123427146976,0.3748884007155411,0.3327128324757921,0.3345879912376404,2038120000,0.0,0.0
2000-10-04,0.33552520410977293,0.35614354444724045,0.32802707067242376,0.35426923632621765,1466024000,0.0,0.0
2000-10-05,0.35239491317426064,0.367390303482572,0.32990136472194453,0.33083853125572205,873006400,0.0,0.0
2000-10-06,0.340210875462635,0.3439595155029969,0.31490588467323993,0.3327127695083618,612656800,0.0,0.0
2000-10-09,0.3392738859080159,0.34302250259787187,0.31678033380918386,0.3261528015136719,597564800,0.0,0.0
2000-10-10,0.32427842288468955,0.3364623388928931,0.30740784822813,0.3130316734313965,691101600,0.0,0.0
2000-10-11,0.30178489079145737,0.3149059729997816,0.28678950055047164,0.2942867577075958,1198422400,0.0,0.0
2000-10-12,0.3045963273595277,0.3120944595081014,0.29241241320054734,0.2999105453491211,1191064000,0.0,0.0
2000-10-13,0.3036592001874751,0.33177569778949956,0.29991058410532173,0.33083853125572205,1247752800,0.0,0.0
2000-10-16,0.3345880324604564,0.34864628164784645,0.32052893237277996,0.3224041163921356,820176000,0.0,0.0
2000-10-17,0.32521556148248754,0.32896420235339935,0.2952247577412515,0.301784873008728,601720000,0.0,0.0
2000-10-18,0.2914752659701306,0.31584312091823724,0.2811656589315332,0.301784873008728,834265600,0.0,0.0
2000-10-19,0.28725805554238326,0.29709906687055176,0.2746055447797506,0.2839779853820801,1506724800,0.0,0.0
2000-10-20,0.28585234396799963,0.3055335425152233,0.28397801084363683,0.2924124598503113,791263200,0.0,0.0
2000-10-23,0.3038935524615988,0.3083459139109909,0.2914753366157436,0.30553358793258667,551292000,0.0,0.0
2000-10-24,0.3102201891602596,0.31303168896450206,0.2821037145555072,0.2830408811569214,804451200,0.0,0.0
2000-10-25,0.28585233350907924,0.28772664153838473,0.2764798924093377,0.27741703391075134,663969600,0.0,0.0
2000-10-26,0.28210369242399,0.28304085895188186,0.2624216436966151,0.27741703391075134,721851200,0.0,0.0
2000-10-27,0.2830408562083657,0.28772663874944926,0.2680445902128525,0.2783541977405548,744503200,0.0,0.0
2000-10-30,0.2867894938642167,0.29897340925891336,0.28116566894413136,0.2896009683609009,639189600,0.0,0.0
2000-10-31,0.296161919126238,0.3036591757127492,0.2886637866130561,0.29334959387779236,885880800,0.0,0.0
2000-11-01,0.29147527012631524,0.31303165098523245,0.29147527012631524,0.30740782618522644,575366400,0.0,0.0
2000-11-02,0.31678025213230165,0.33646229909930714,0.3158431107147063,0.3345879912376404,590693600,0.0,0.0
2000-11-03,0.34489679754145136,0.34489679754145136,0.32896423989165346,0.33365002274513245,515821600,0.0,0.0
2000-11-06,0.33646234341011094,0.33927384311258874,0.313031677634043,0.32146695256233215,393478400,0.0,0.0
2000-11-07,0.32240414605114714,0.32708992922692287,0.312094537127002,0.31959182024002075,301963200,0.0,0.0
2000-11-08,0.3205289060545669,0.32146692343736855,0.297099068275061,0.30084770917892456,422088800,0.0,0.0
2000-11-09,0.2980361415111625,0.3074077283254971,0.28585223025522405,0.30272194743156433,476834400,0.0,0.0
2000-11-10,0.2903037316480614,0.2980361346084718,0.28585222363471985,0.28585222363471985,422251200,0.0,0.0
2000-11-13,0.2811655175261589,0.29991041425384524,0.27366826458137344,0.29053795337677,431816000,0.0,0.0
2000-11-14,0.29897341804498395,0.3074078417829028,0.293349617986107,0.30365920066833496,409001600,0.0,0.0
2000-11-15,0.30037912124856353,0.30272202480761295,0.28866377757962425,0.29803621768951416,282357600,0.0,0.0
2000-11-16,0.2924124920875655,0.2970991262624849,0.28304090051201,0.2849152088165283,239372000,0.0,0.0
2000-11-17,0.28772664153838473,0.28866380806627656,0.2736684178521403,0.27741703391075134,446180000,0.0,0.0
2000-11-20,0.27882278141820854,0.2924124336325192,0.27366840332807263,0.2839779853820801,408066400,0.0,0.0
2000-11-21,0.28772660614519,0.29241241318177086,0.281165640409709,0.28210365772247314,301952000,0.0,0.0
2000-11-22,0.28210369242399,0.28678950003697107,0.27554272588144585,0.27741703391075134,280532000,0.0,0.0
2000-11-24,0.28280655497626234,0.29241244285758505,0.28210368635209127,0.2896009683609009,160932800,0.0,0.0
2000-11-27,0.29803617716503766,0.29897334346652443,0.2774169668910566,0.28022846579551697,258792800,0.0,0.0
2000-11-28,0.28022845873645613,0.28491509097293993,0.26898253848131987,0.27038827538490295,269124800,0.0,0.0
2000-11-29,0.2713254744598119,0.2746055192891642,0.2586729648716636,0.2633587718009949,492150400,0.0,0.0
2000-11-30,0.2502377009883854,0.25492348306834406,0.24180240230193334,0.24742622673511505,809597600,0.0,0.0
2000-12-01,0.25492344397965044,0.2624215750897944,0.25211197015747755,0.25586146116256714,385705600,0.0,0.0
2000-12-04,0.2577357492360894,0.2577357492360894,0.24648900389678516,0.2502376437187195,371520800,0.0,0.0
2000-12-05,0.25398632154189116,0.261484428181122,0.24555187442396603,0.2549234628677368,613978400,0.0,0.0
2000-12-06,0.21930981781860956,0.224932768516528,0.20993737407941984,0.21462318301200867,1374464000,0.0,0.0
2000-12-07,0.21649834246965036,0.2230584599593836,0.20993737407941984,0.21462318301200867,408917600,0.0,0.0
2000-12-08,0.22212114999506613,0.22961928034404588,0.2164982029215275,0.2258697897195816,435624000,0.0,0.0
2000-12-11,0.22774414718151093,0.2305564719280118,0.22305834075309913,0.22774414718151093,332511200,0.0,0.0
2000-12-12,0.22868134876399038,0.2399281230428356,0.22493270763779763,0.23055653274059296,386260000,0.0,0.0
2000-12-13,0.2333679534348825,0.2333679534348825,0.22305834807509387,0.22493265569210052,344887200,0.0,0.0
2000-12-14,0.22540128963264966,0.22868133477588368,0.2164982706308365,0.2164982706308365,263317600,0.0,0.0
2000-12-15,0.21837256022474189,0.22024689302900038,0.2099372867848596,0.21087445318698883,513945600,0.0,0.0
2000-12-18,0.21837260836983424,0.2193097749785827,0.20900017897469986,0.21368597447872162,325808000,0.0,0.0
2000-12-19,0.21556025308618132,0.22868133460232798,0.20993730425834656,0.20993730425834656,374007200,0.0,0.0
2000-12-20,0.20665725077341987,0.21930974930474947,0.20431434703906456,0.21556025743484497,565331200,0.0,0.0
2000-12-21,0.21368592736690178,0.224932674986697,0.2080629664938385,0.21087445318698883,366844800,0.0,0.0
2000-12-22,0.21181157639356557,0.22493265569210052,0.21181157639356557,0.22493265569210052,318052000,0.0,0.0
2000-12-26,0.2230583401846997,0.2249326477354052,0.21368590147818836,0.22024686634540558,216815200,0.0,0.0
2000-12-27,0.21509170115908344,0.2221212387084961,0.21274879726721574,0.2221212387084961,325466400,0.0,0.0
2000-12-28,0.21556027192686533,0.2239955718325819,0.21462313039130151,0.2221212387084961,305177600,0.0,0.0
2000-12-29,0.22024691319974382,0.2249326955865757,0.21743543876234928,0.22305838763713837,630336000,0.0,0.0
2001-01-02,0.22305838763713837,0.22868133651192746,0.21837258022382938,0.22305838763713837,452312000,0.0,0.0
2001-01-03,0.2174353763415954,0.2502376455389839,0.21649821012267728,0.24555183947086334,817073600,0.0,0.0
2001-01-04,0.27202831156656804,0.2774169613835755,0.25211197015747755,0.25586146116256714,739396000,0.0,0.0
