Date,open,high,low,close,volume,dividends,stock splits,close_to_open_ratio,high_to_low_ratio,price_range,volume_change,volume_sma_20,volume_ratio,rsi_14,macd,macd_diff,roc_12,close_to_sma20,close_to_sma50,bb_low,bb_width,bb_position,adx,atr_14,atr_ratio,hist_vol_50,obv,close_to_vwap,returns_lag_1,returns_lag_3,returns_lag_6,returns_lag_12,returns_lag_24,cumulative_returns_24,cumulative_returns_168,day_of_month,month,day_sin,day_cos,month_sin,month_cos,realized_vol_100,vol_ratio,vol_regime,target_1day,target_1week,target_1month
2015-04-14,224.75900268554688,224.9759979248047,216.322998046875,219.15899658203125,31719000,0.0,0.0,0.975084396902444,1.040000369614213,8.652999877929688,0.017227998383672505,22081665.0,1.4364405944932142,28.560136500406742,-8.322997327253375,-2.736519336432771,-13.377604255875541,-0.10576712460413595,-0.15577021603693564,224.7969378432204,0.16552534695981616,-0.13897841960006624,22.743028489604967,9.02720348436583,0.04119020266177823,0.0305421319103773,-165219036,-0.09831564315904659,-0.05021671457956213,0.0020311955561355304,-0.03275265389486312,0.0229203125311117,-0.006608245488491631,-0.17098027857886625,-0.4896679315017291,14,4,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,0.049481483692476645,0.4482589316143814,0.0,1,1,1
2015-04-15,219.072998046875,223.8329925537109,218.6490020751953,223.8329925537109,22562000,0.0,0.0,1.0217278922974222,1.0237091888337673,5.183990478515597,-0.2886913206595416,21923265.0,1.029135030753859,33.310410871314076,-8.885309085244842,-2.639064875539389,-11.988350565633326,-0.08207044343525588,-0.13677429674912994,221.63674657223416,0.18215430908216612,0.04944550118638421,24.458563668602956,8.752688269662242,0.03910365567561247,0.030712203675846567,-142657036,-0.07272979014786483,-0.0244657067673963,-0.0016881656356903948,-0.005508562383289327,0.005191934481623315,0.030059926984876507,-0.17993747892763706,-0.4049929619546963,15,4,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0.049371305201635456,0.4607692688887516,0.0,1,1,1
2015-04-16,223.91700744628903,229.6719970703125,223.91700744628903,228.572998046875,24805400,0.0,0.0,1.0207933763213712,1.025701440411595,5.754989624023466,0.09943267440829717,22299790.0,1.11236025092613,37.825492700467116,-8.846489550481522,-2.0801962726208547,-9.903155166273756,-0.05907106426879374,-0.11788883687621127,219.80462413063495,0.19033277929336082,0.1896432422827853,25.0739962483124,8.54456800158648,0.03738222832354935,0.03086625523199528,-117851636,-0.04553934236125347,0.02110272663610571,-0.05021671457956213,-0.031702583387589335,-0.0024605390743548295,-0.004563319168047861,-0.15441873897915873,-0.4125724376383578,16,4,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,0.04922817743314781,0.47710826362589115,1.0,0,1,1
2015-04-17,228.5749969482422,228.906005859375,221.94200134277344,222.8820037841797,20429800,0.0,0.0,0.9750935437380686,1.0313775872726594,6.9640045166015625,-0.1763970748304805,22519235.0,0.9072155426238946,34.78081501269129,-9.169243137642923,-1.9223598878258041,-14.472862157501662,-0.07681371322317512,-0.13895145321651325,217.21290938606313,0.20059066365640632,0.11706237058595072,25.802517898508988,8.431670609801843,0.03783019923836636,0.031056041584546255,-138281436,-0.06119769009845282,0.02095542078043048,-0.0244657067673963,0.0020311955561355304,0.026838293063609357,-0.082590521853266,-0.09704134232170039,-0.41735269110894685,17,4,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0.049185032707209864,0.4685842288637666,0.0,1,1,1
2015-04-18,222.85299682617188,224.3159942626953,220.87600708007807,223.3560028076172,12939000,0.0,0.0,1.002257120113299,1.0155742908797245,3.4399871826172443,-0.36666046657333895,22081215.0,0.5859731903339558,35.248315197006846,-9.279808070014838,-1.6263398561581752,-12.578085041475342,-0.07112665499476166,-0.13508390311150834,215.01202554404517,0.21165371091035745,0.163947989908449,26.565635126225903,8.075121793574372,0.036153591987987455,0.029263871179389278,-125342436,-0.054239178758609244,-0.025213125195807665,0.02110272663610571,-0.0016881656356903948,-0.019787843949012902,0.0024482110178941307,-0.09736513007350948,-0.3773602007523041,18,4,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0.04905798122105675,0.4408574873330362,0.0,0,1,1
2015-04-19,223.45599365234372,226.35299682617188,222.3730010986328,222.6000061035156,15021500,0.0,0.0,0.9961693238349207,1.017897837003035,3.9799957275390625,0.16094752299250326,21681810.0,0.6928157750667495,34.81961125612574,-9.320987647898193,-1.334015547233224,-12.078358265625655,-0.06944757264663029,-0.13589242220632353,212.8472664162547,0.22043544484838098,0.18495278654302907,26.912270245621517,7.782612788857564,0.03496232064449458,0.02925757276006306,-140363936,-0.049430224486820856,0.0021244232660850323,0.02095542078043048,-0.05021671457956213,-0.009090445919442811,0.009439546802021883,-0.1101951342892205,-0.3811895666303724,19,4,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,0.04898224536035878,0.42658071168834416,0.0,1,0,1
2015-04-20,222.61199951171875,226.3509979248047,221.9770050048828,224.62600708007807,18364700,0.0,0.0,1.009047165349473,1.0197047118453808,4.373992919921875,0.2225609959058683,21466445.0,0.855507281247547,37.02994383378904,-9.085410456965406,-0.8787506850403499,-8.324148782377023,-0.057115734665919835,-0.12561262886715197,211.2359985716825,0.22664256989291412,0.24799202686015107,27.271930455229683,7.539139941076443,0.03356307686308459,0.029072286019561536,-121999236,-0.03204570239187198,-0.00339045741368914,-0.025213125195807665,-0.0244657067673963,-0.03275265389486312,-0.006065833740133985,-0.09506893833230111,-0.3772160545265989,20,4,0.0,1.0,1.0,6.123233995736766e-17,0.04870609937842398,0.4319665191890304,0.0,1,1,1
2015-04-21,224.6199951171875,235.2689971923828,224.30099487304688,235.2689971923828,24978000,0.0,0.0,1.0474089676194658,1.048898589707744,10.968002319335938,0.3601093402015825,21571485.0,1.1579175008118356,47.16587963843166,-7.948290535373047,0.2066953892416059,-3.4500721685958586,-0.00994687981665667,-0.08129370431658983,210.93429338518223,0.2247031456601133,0.455733241795812,26.12066088687212,7.784058682380693,0.033085781702106534,0.02862605131029964,-97021236,0.019621792016855804,0.009060362216785417,0.0021244232660850323,0.02110272663610571,-0.005508562383289327,0.02308500045707821,-0.0718612388528386,-0.33985293813287215,21,4,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,0.04883643226050508,0.4842372745213167,1.0,0,0,1
2015-04-22,235.6020050048828,237.90899658203125,233.4759979248047,234.17599487304688,23847900,0.0,0.0,0.9939473769257338,1.0189869566748968,4.4329986572265625,-0.045243814556810036,21450250.0,1.1117772520133797,46.340912853132984,-7.053996872586765,0.8807912416223109,-0.8031495910308393,-0.010626737282508977,-0.0821550211745568,210.9155279656362,0.2178003840720601,0.4512088221157905,24.671825843454744,7.544697252012541,0.032218064264455136,0.02840152898650791,-120869136,0.020742726771523487,0.046292699936540706,-0.00339045741368914,0.02095542078043048,-0.031702583387589335,-0.04071110245965539,-0.03580671730400874,-0.37135973923834137,22,4,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0.04882869370929096,0.4685866584958077,0.0,1,0,1
2015-04-23,234.0529937744141,236.4750061035156,233.19900512695312,236.4620056152344,17036000,0.0,0.0,1.0102925914425267,1.014048091563594,3.2760009765624716,-0.2856394064047568,21144720.0,0.8056857693078934,48.37473370915571,-6.090592184444802,1.4753567438114201,-0.03804505442673455,0.002814927734909918,-0.07052618596056635,211.32295929290524,0.20759518975856164,0.5135596963406702,23.36263804909269,7.239790375194679,0.030617140188581082,0.028184716221156817,-103833136,0.03361287458139756,-0.004656580910825517,0.009060362216785417,-0.025213125195807665,0.0020311955561355304,0.01963596613450928,-0.045728088705430936,-0.3901150049444849,23,4,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,0.04575838552389223,0.5025695219324948,0.0,0,0,1
2015-04-24,235.97000122070312,236.30499267578125,229.93299865722656,231.26800537109372,21448700,0.0,0.0,0.9800737558787753,1.0277123947226634,6.3719940185546875,0.2590220709086639,21592480.0,0.9933412002697235,44.26911478561919,-5.680715685467931,1.508186594230633,-2.0685718620390503,-0.014525488494021943,-0.08772162698440325,211.56747738856828,0.19694595371720053,0.4262463217960827,22.574457619746198,7.189020131109905,0.031085234291593298,0.028239683339322173,-125281836,0.013515526974632763,0.009714594733087079,0.046292699936540706,0.0021244232660850323,-0.0016881656356903948,-0.013429797994592731,-0.054508598521369266,-0.3924462422484046,24,4,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0.03901404680626731,0.5988744869999936,1.0,0,1,1
2015-04-25,231.2350006103516,232.56100463867188,226.3370056152344,226.38999938964844,13957200,0.0,0.0,0.9790472843301635,1.0274988131371592,6.223999023437472,-0.34927524745089444,21307880.0,0.6550252770336608,40.76949823518623,-5.683978555895152,1.2039389790427295,0.802804137966445,-0.02822896990339939,-0.10368744139089123,212.92415725493808,0.1720612378115253,0.3359364941084452,22.283655933071053,7.120090051990446,0.031450550250392416,0.028323565326153082,-139239036,-0.0058109540054935484,-0.02221030781053106,-0.004656580910825517,-0.00339045741368914,-0.05021671457956213,0.012403125199170974,-0.0882297851000523,-0.4226987563659502,25,4,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0.035514957821642934,0.6310883937494539,0.0,0,1,1
2015-04-26,226.41000366210935,226.94400024414065,214.87399291992188,219.42999267578125,28943700,0.0,0.0,0.969170924988169,1.0561724904917504,12.070007324218778,1.0737468833290347,21753355.0,1.3305395880313635,36.35359995296457,-6.1769744622546625,0.5687544581465751,0.12365273521799781,-0.05075765760086346,-0.12731604741906757,213.16737992708394,0.15569876681306405,0.17400090161404802,23.147100271461916,7.473655571435327,0.03405940765115927,0.02848215515240673,-168182736,-0.032069007289209236,-0.02131806137951206,0.009714594733087079,0.009060362216785417,-0.0244657067673963,0.0229203125311117,-0.14237602900796634,-0.5040966218223978,26,4,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,0.03564762427739911,0.6422954654997182,0.0,1,1,1
2015-04-27,219.4290008544922,233.30499267578125,218.0229949951172,229.28599548339844,38574000,0.0,0.0,1.044921111569216,1.0700935132140823,15.281997680664062,0.332725256273386,22758685.0,1.6949133924038229,45.37637368283234,-5.706598102672217,0.8313046541832172,2.4361926575140735,-0.0029682529662391453,-0.0848376038309627,215.07223090075684,0.12955133468710975,0.4770882100643114,22.948442566061185,8.031394293523094,0.035027844926118094,0.0292943308441992,-129608736,0.01181718301250484,-0.031225931376802334,-0.02221030781053106,0.046292699936540706,0.02110272663610571,0.005191934481623315,-0.10363109224358731,-0.4701846598326314,27,4,0.0,1.0,1.0,6.123233995736766e-17,0.03563041122254249,0.7191450529547748,1.0,0,1,1
2015-04-28,228.968994140625,229.4949951171875,223.06900024414065,225.85499572753903,21469200,0.0,0.0,0.9863999122467496,1.0288072070346568,6.425994873046847,-0.443428215896718,22327825.0,0.9615446197737576,43.086497670612225,-5.546735145031789,0.7929340894589165,-1.1891178496851875,-0.013777786639472715,-0.09392078630908755,215.7327711677511,0.11595532443192923,0.38118021568245564,22.763974696760506,7.91672290634622,0.03505223730316148,0.028124113426091925,-151077936,-0.006129026818955658,0.043936871246002325,-0.02131806137951206,-0.004656580910825517,0.02095542078043048,-0.0024605390743548295,-0.11624748455834388,-0.4873606285658841,28,4,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,0.03526649801578143,0.7063112017519002,1.0,0,1,1
2015-04-29,225.59100341796875,227.0399932861328,223.42999267578125,225.80799865722656,18936500,0.0,0.0,1.0009618966890084,1.0161571889571246,3.6100006103515625,-0.11796899744750622,22192475.0,0.8532847282693796,43.05444715791737,-5.362024786164284,0.7821155586611379,1.3127999674124269,-0.010121355001585692,-0.0892901324077371,216.62194434226637,0.10078085791862938,0.3995706604347654,22.59268310383845,7.6090998852037455,0.033697211482549186,0.02807628583517429,-170014436,-0.0075198305640375735,-0.015076931389111392,-0.031225931376802334,0.009714594733087079,-0.025213125195807665,0.026838293063609357,-0.14329388442311414,-0.6290124777265454,29,4,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0.035205374670933,0.7078815846777244,1.0,1,1,1
2015-04-30,225.6929931640625,239.56300354003903,224.9929962158203,236.1450042724609,33818600,0.0,0.0,1.046310747010212,1.064757603877779,14.570007324218722,0.7858949647506139,22439305.0,1.5071144137485541,51.585086772366196,-4.331598560922771,1.4500334271221202,5.72583736460365,0.035176602203284744,-0.04294985196784462,216.61545088597944,0.10086817526606565,0.8487383618321384,21.27820020254051,8.1063075594191,0.034327669070933015,0.02880736365507207,-136195836,0.03486249878867138,-0.00020810680116090875,0.043936871246002325,-0.02221030781053106,0.0021244232660850323,-0.019787843949012902,-0.07874507397199146,-0.577557105767994,30,4,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,0.03543813831022744,0.7406302191218568,1.0,0,1,0
2015-05-01,235.93899536132807,238.96600341796875,232.07899475097656,232.07899475097656,18815300,0.0,0.0,0.9836398362024042,1.0296752779129452,6.8870086669921875,-0.44364048186500915,22561810.0,0.8339446170320555,48.50697559907267,-3.7992756561263263,1.5858850655348524,4.25830565478644,0.01835104316372384,-0.05465672691154848,216.89312441638234,0.09656759551667368,0.6900331375710322,20.057608937049565,8.019214781388607,0.03455381556608911,0.028862890052953293,-155011136,0.014300575990702967,0.04476096650210979,-0.015076931389111392,-0.02131806137951206,-0.00339045741368914,-0.009090445919442811,-0.08702286095233061,-0.5389167887539199,1,5,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0.03477031304378907,0.7628670814513652,1.0,1,1,0
2015-05-02,232.34100341796875,235.7270050048828,232.34100341796875,234.92999267578125,12535500,0.0,0.0,1.0111430579179994,1.0145734138060118,3.3860015869140625,-0.333760290827146,22569190.0,0.5554253387028955,50.72712026569938,-3.1114869286674605,1.8189390343949743,4.587173911714444,0.031137759489030917,-0.039097590193622,217.00392988033136,0.0950840417730368,0.8274761874695646,18.92420276195083,7.706985886568439,0.03280545748453916,0.02870530901870031,-142475636,0.02463120978138456,-0.01736823289978197,-0.00020810680116090875,-0.031225931376802334,0.009060362216785417,-0.03275265389486312,-0.042060449130138504,-0.47065522631054535,2,5,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,0.03467632484250379,0.7695870806481274,1.0,1,1,0
2015-05-03,234.8800048828125,243.2400054931641,234.0829925537109,240.3580017089844,18494100,0.0,0.0,1.0233225336865308,1.0391186597520625,9.157012939453182,0.47533803996649526,21934805.0,0.843139476279821,54.72914623739201,-2.104159006457934,2.2610135652836005,2.163057851791768,0.05132330660022539,-0.013545105307886897,216.6204666355446,0.1050088314821277,0.9887522875536475,18.77918626059498,7.8105592474887775,0.032495524142963556,0.028925332956471945,-123981536,0.04440248076377094,0.012209757927328984,0.04476096650210979,0.043936871246002325,0.046292699936540706,-0.005508562383289327,-0.013709967312414056,-0.4785716543849915,3,5,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0.03475010034175406,0.7018588057595402,1.0,0,0,0
2015-05-04,240.3560028076172,242.63800048828125,237.80999755859372,239.01800537109372,21223400,0.0,0.0,0.9944332680653105,1.0203019342300694,4.828002929687528,0.1475767947615727,21410025.0,0.9912832890199801,53.57234082011781,-1.3978572481316576,2.3738522588879016,2.067680122666643,0.0409412085682473,-0.015215118308366728,217.62408390320897,0.10446182445500003,0.8919250767622187,18.644528080764548,7.597519510502974,0.031786389894381574,0.028795766913377704,-145204936,0.0341104400531012,0.022841919434435122,-0.01736823289978197,-0.015076931389111392,-0.004656580910825517,-0.031702583387589335,0.012402015760561982,-0.4829394887773569,4,5,0.0,1.0,0.8660254037844387,-0.4999999999999998,0.03418563357068712,0.6905699362637293,1.0,0,1,0
2015-05-05,238.8520050048828,239.20399475097656,232.0540008544922,236.1210021972656,23929100,0.0,0.0,0.9885661298612026,1.0308117673910209,7.149993896484375,0.12748664210258487,21478380.0,1.1141017153062753,51.05959229895675,-1.0596568958095816,2.1696420889679824,-0.14421065958633533,0.025580337378607352,-0.022764694319511582,218.2277110793504,0.10427664230273821,0.7453122464793406,17.63945143691283,7.5655533952159315,0.03204100154079197,0.028699550266058457,-169134036,0.020173298084233515,-0.005590600314613297,0.012209757927328984,-0.00020810680116090875,0.009714594733087079,0.0020311955561355304,-0.0018236703663020454,-0.46310948661799967,5,5,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0.03412087559655063,0.6898117725343038,1.0,0,1,0
2015-05-06,236.24899291992188,236.45399475097656,229.2310028076172,229.7819976806641,29587200,0.0,0.0,0.9726263584901299,1.0315096642901367,7.222991943359375,0.23645268731377267,21717470.0,1.362368636862397,45.97783737781335,-1.2882848217156209,1.552811330449555,-0.642547890723222,-0.002214807197451457,-0.04459322798965187,218.3100230790219,0.10405940702672759,0.47871593486129915,16.446707369237792,7.54108472008332,0.03281843136625274,0.028822815634619952,-198721236,-0.006162483947776043,-0.012194490570728496,0.022841919434435122,0.04476096650210979,-0.02221030781053106,-0.0016881656356903948,-0.02734887626306475,-0.5044996709874559,6,5,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0.03335249258967131,0.7203966970383886,1.0,1,1,0
2015-05-07,229.66200256347656,239.10499572753903,228.572998046875,237.33399963378903,29064400,0.0,0.0,1.0334056003373566,1.0460771734660634,10.531997680664034,-0.017669803158122388,22149200.0,1.3122099218030447,52.09491141611343,-0.8502890543361445,1.5926456782632252,4.834135904256293,0.027354757247697904,-0.01163414571488398,219.16490632281824,0.10258867688641492,0.7666449951195374,15.569768203324935,7.754721360124799,0.03267429602202165,0.025124906041771415,-169656836,0.025973851484000606,-0.027213371532453103,-0.005590600314613297,-0.01736823289978197,-0.02131806137951206,-0.05021671457956213,0.05520524523074199,-0.4106175187049985,7,5,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0.03333013340280788,0.7278796230395023,1.0,1,0,0
2015-05-08,237.20399475097656,246.2749938964844,236.2740020751953,243.86300659179688,27445500,0.0,0.0,1.0280729329529679,1.0423279401603662,10.000991821289091,-0.05570044453007805,22874525.0,1.1998281931537376,56.66362633507621,0.023392390310334576,1.9730616983277636,11.134764950804433,0.050952449713128206,0.01700107648662556,219.49025391356477,0.10816881771048512,0.9710456376578224,15.635162996908873,7.9151692502079625,0.032457441416923034,0.025304095669586753,-142211336,0.05053720348969598,0.03233740691424461,-0.012194490570728496,0.012209757927328984,-0.031225931376802334,-0.0244657067673963,0.106809141040231,-0.36374643904917214,8,5,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0.031244558771567094,0.7951116654458557,1.0,0,0,0
2015-05-09,243.7689971923828,247.8040008544922,239.63900756835935,241.83200073242188,19790500,0.0,0.0,0.9920539671481182,1.0340720543328226,8.164993286132841,-0.2789163979523055,23112975.0,0.8562506557463936,54.909313055932635,0.5456165032848048,1.996228649041787,5.471771279607802,0.03789845585946037,0.01020920080069176,220.5456217196496,0.1069175333609987,0.8544643677057082,15.866901865405225,7.933013824202597,0.03280382166204787,0.025314700394861948,-162001836,0.038281695498743704,0.027138189042092715,-0.027213371532453103,0.022841919434435122,0.043936871246002325,0.02110272663610571,0.07734306840693256,-0.3779981671708691,9,5,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,0.03125620783827071,0.7982274050714467,1.0,0,0,0
