Date,open,high,low,close,volume,dividends,stock splits,close_to_open_ratio,high_to_low_ratio,typical_price,price_range,price_range_pct,volume_change,volume_sma_20,volume_ratio,rsi_14,rsi_21,macd,macd_signal,macd_diff,roc_12,roc_24,sma_20,sma_50,sma_200,ema_12,ema_26,close_to_sma20,close_to_sma50,bb_high,bb_mid,bb_low,bb_width,bb_position,adx,atr_14,atr_ratio,hist_vol_20,hist_vol_50,obv,vwap,close_to_vwap,returns,returns_lag_1,returns_lag_3,returns_lag_6,returns_lag_12,returns_lag_24,cumulative_returns_24,cumulative_returns_168,day_of_week,day_of_month,month,day_sin,day_cos,month_sin,month_cos,realized_vol_20,realized_vol_100,vol_ratio,vol_regime,target_1day,target_1week,target_1month
2015-04-14,224.75900268554688,224.9759979248047,216.322998046875,219.15899658203125,31719000,0.0,0.0,0.975084396902444,1.040000369614213,220.1526641845703,8.652999877929688,0.03948275002569136,0.017227998383672505,22081665.0,1.4364405944932142,28.560136500406742,35.353351511961435,-8.322997327253375,-5.586477990820605,-2.736519336432771,-13.377604255875541,-15.716180472528663,245.08045120239257,259.5963809204102,302.08841529846194,238.61046960955358,246.93346693680695,-0.10576712460413595,-0.15577021603693564,265.3639645615647,245.08045120239257,224.7969378432204,0.16552534695981616,-0.13897841960006624,22.743028489604967,9.02720348436583,0.04119020266177823,0.022180517014684018,0.0305421319103773,-165219036,243.0551167038693,-0.09831564315904659,-0.0244657067673963,-0.05021671457956213,0.0020311955561355304,-0.03275265389486312,0.0229203125311117,-0.006608245488491631,-0.17098027857886625,-0.4896679315017291,1,14,4,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,0.022180517014684018,0.049481483692476645,0.4482589316143814,0.0,1,1,1
2015-04-15,219.072998046875,223.8329925537109,218.6490020751953,223.8329925537109,22562000,0.0,0.0,1.0217278922974222,1.0237091888337673,222.10499572753906,5.183990478515597,0.023160082074458473,-0.2886913206595416,21923265.0,1.029135030753859,33.310410871314076,38.03587047840793,-8.885309085244842,-6.246244209705453,-2.639064875539389,-11.988350565633326,-16.46775649668762,243.84550094604492,259.2983407592773,301.2099803161621,236.3370116009624,245.22232068620724,-0.08207044343525588,-0.13677429674912994,266.05425531985566,243.84550094604492,221.63674657223416,0.18215430908216612,0.04944550118638421,24.458563668602956,8.752688269662242,0.03910365567561247,0.022748780201840988,0.030712203675846567,-142657036,241.38917672056334,-0.07272979014786483,0.02110272663610571,-0.0244657067673963,-0.0016881656356903948,-0.005508562383289327,0.005191934481623315,0.030059926984876507,-0.17993747892763706,-0.4049929619546963,2,15,4,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0.022748780201840988,0.049371305201635456,0.4607692688887516,0.0,1,1,1
2015-04-16,223.91700744628903,229.6719970703125,223.91700744628903,228.572998046875,24805400,0.0,0.0,1.0207933763213712,1.025701440411595,227.38733418782553,5.754989624023466,0.025177906722137194,0.09943267440829717,22299790.0,1.11236025092613,37.825492700467116,40.657911165504146,-8.846489550481522,-6.766293277860667,-2.0801962726208547,-9.903155166273756,-14.308687705193366,242.92270050048828,259.12040069580075,300.46694030761716,235.14254797725664,243.98903752773816,-0.05907106426879374,-0.11788883687621127,266.0407768703416,242.92270050048828,219.80462413063495,0.19033277929336082,0.1896432422827853,25.0739962483124,8.54456800158648,0.03738222832354935,0.02348717025659643,0.03086625523199528,-117851636,239.47870058085465,-0.04553934236125347,0.02095542078043048,0.02110272663610571,-0.05021671457956213,-0.031702583387589335,-0.0024605390743548295,-0.004563319168047861,-0.15441873897915873,-0.4125724376383578,3,16,4,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,0.02348717025659643,0.04922817743314781,0.47710826362589115,1.0,0,1,1
2015-04-17,228.5749969482422,228.906005859375,221.94200134277344,222.8820037841797,20429800,0.0,0.0,0.9750935437380686,1.0313775872726594,224.57667032877603,6.9640045166015625,0.0312452526375567,-0.1763970748304805,22519235.0,0.9072155426238946,34.78081501269129,38.5988374275748,-9.169243137642923,-7.2468832498171185,-1.9223598878258041,-14.472862157501662,-9.248151356351295,241.42690048217773,258.8495208740234,299.70401527404783,233.25631040909093,242.42555354673385,-0.07681371322317512,-0.13895145321651325,265.6408915782923,241.42690048217773,217.21290938606313,0.20059066365640632,0.11706237058595072,25.802517898508988,8.431670609801843,0.03783019923836636,0.023047330622747074,0.031056041584546255,-138281436,237.41100914797863,-0.06119769009845282,-0.025213125195807665,0.02095542078043048,-0.0244657067673963,0.0020311955561355304,0.026838293063609357,-0.082590521853266,-0.09704134232170039,-0.41735269110894685,4,17,4,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0.023047330622747074,0.049185032707209864,0.4685842288637666,0.0,1,1,1
2015-04-18,222.85299682617188,224.3159942626953,220.87600708007807,223.3560028076172,12939000,0.0,0.0,1.002257120113299,1.0155742908797245,222.84933471679688,3.4399871826172443,0.015401364366196157,-0.36666046657333895,22081215.0,0.5859731903339558,35.248315197006846,38.86958388767369,-9.279808070014838,-7.653468213856662,-1.6263398561581752,-12.578085041475342,-9.27753093676532,240.45905075073242,258.24008087158205,298.8860752868652,231.73318616271035,241.0129942327252,-0.07112665499476166,-0.13508390311150834,265.90607595741966,240.45905075073242,215.01202554404517,0.21165371091035745,0.163947989908449,26.565635126225903,8.075121793574372,0.036153591987987455,0.021627578334746354,0.029263871179389278,-125342436,236.16542131068996,-0.054239178758609244,0.0021244232660850323,-0.025213125195807665,0.02110272663610571,-0.0016881656356903948,-0.019787843949012902,0.0024482110178941307,-0.09736513007350948,-0.3773602007523041,5,18,4,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0.021627578334746354,0.04905798122105675,0.4408574873330362,0.0,0,1,1
2015-04-19,223.45599365234372,226.35299682617188,222.3730010986328,222.6000061035156,15021500,0.0,0.0,0.9961693238349207,1.017897837003035,223.77533467610678,3.9799957275390625,0.01787958498836809,0.16094752299250326,21681810.0,0.6928157750667495,34.81961125612574,38.58465754905451,-9.320987647898193,-7.9869721006649685,-1.334015547233224,-12.078358265625655,-10.43406556063184,239.21275100708007,257.60682098388673,298.08100036621096,230.32808153821887,239.64906918611706,-0.06944757264663029,-0.13589242220632353,265.5782355979054,239.21275100708007,212.8472664162547,0.22043544484838098,0.18495278654302907,26.912270245621517,7.782612788857564,0.03496232064449458,0.020894881085914942,0.02925757276006306,-140363936,234.17534602690444,-0.049430224486820856,-0.00339045741368914,0.0021244232660850323,0.02095542078043048,-0.05021671457956213,-0.009090445919442811,0.009439546802021883,-0.1101951342892205,-0.3811895666303724,6,19,4,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,0.020894881085914942,0.04898224536035878,0.42658071168834416,0.0,1,0,1
2015-04-20,222.61199951171875,226.3509979248047,221.9770050048828,224.62600708007807,18364700,0.0,0.0,1.009047165349473,1.0197047118453808,224.31800333658853,4.373992919921875,0.019472335268651986,0.2225609959058683,21466445.0,0.855507281247547,37.02994383378904,39.82585725822282,-9.085410456965406,-8.206659771925056,-0.8787506850403499,-8.324148782377023,-9.068975402446567,238.23285140991212,256.8953012084961,297.32877044677736,229.4508393138895,238.5362497708549,-0.057115734665919835,-0.12561262886715197,265.22970424814173,238.23285140991212,211.2359985716825,0.22664256989291412,0.24799202686015107,27.271930455229683,7.539139941076443,0.03356307686308459,0.021039404211772805,0.029072286019561536,-121999236,232.06261662884512,-0.03204570239187198,0.009060362216785417,-0.00339045741368914,-0.025213125195807665,-0.0244657067673963,-0.03275265389486312,-0.006065833740133985,-0.09506893833230111,-0.3772160545265989,0,20,4,0.0,1.0,1.0,6.123233995736766e-17,0.021039404211772805,0.04870609937842398,0.4319665191890304,0.0,1,1,1
2015-04-21,224.6199951171875,235.2689971923828,224.30099487304688,235.2689971923828,24978000,0.0,0.0,1.0474089676194658,1.048898589707744,231.61299641927084,10.968002319335938,0.046618986990314096,0.3601093402015825,21571485.0,1.1579175008118356,47.16587963843166,45.86100972720623,-7.948290535373047,-8.154985924614653,0.2066953892416059,-3.4500721685958586,-6.933997369528186,237.63270111083983,256.08728088378905,296.70755546569825,230.3459405259654,238.29423106133845,-0.00994687981665667,-0.08129370431658983,264.33110883649744,237.63270111083983,210.93429338518223,0.2247031456601133,0.455733241795812,26.12066088687212,7.784058682380693,0.033085781702106534,0.023648420855171888,0.02862605131029964,-97021236,230.74143671155812,0.019621792016855804,0.046292699936540706,0.009060362216785417,0.0021244232660850323,0.02110272663610571,-0.005508562383289327,0.02308500045707821,-0.0718612388528386,-0.33985293813287215,1,21,4,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,0.023648420855171888,0.04883643226050508,0.4842372745213167,1.0,0,0,1
2015-04-22,235.6020050048828,237.90899658203125,233.4759979248047,234.17599487304688,23847900,0.0,0.0,0.9939473769257338,1.0189869566748968,235.18699645996094,4.4329986572265625,0.018930201020944996,-0.045243814556810036,21450250.0,1.1117772520133797,46.340912853132984,45.37033125039528,-7.053996872586765,-7.934788114209076,0.8807912416223109,-0.8031495910308393,-3.5173240220516986,236.69125061035157,255.1367608642578,296.2341054534912,230.93517965628564,237.9891765288724,-0.010626737282508977,-0.0821550211745568,262.466973255067,236.69125061035157,210.9155279656362,0.2178003840720601,0.4512088221157905,24.671825843454744,7.544697252012541,0.032218064264455136,0.022880474423951917,0.02840152898650791,-120869136,229.41725542705075,0.020742726771523487,-0.004656580910825517,0.046292699936540706,-0.00339045741368914,0.02095542078043048,-0.031702583387589335,-0.04071110245965539,-0.03580671730400874,-0.37135973923834137,2,22,4,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0.022880474423951917,0.04882869370929096,0.4685866584958077,0.0,1,0,1
2015-04-23,234.0529937744141,236.4750061035156,233.19900512695312,236.4620056152344,17036000,0.0,0.0,1.0102925914425267,1.014048091563594,235.37867228190103,3.2760009765624716,0.013854238307921256,-0.2856394064047568,21144720.0,0.8056857693078934,48.37473370915571,46.62446010309051,-6.090592184444802,-7.565948928256222,1.4753567438114201,-0.03804505442673455,-4.469831580390504,235.798250579834,254.40416076660156,295.81386543273925,231.785460573047,237.8760527574918,0.002814927734909918,-0.07052618596056635,260.27354186676274,235.798250579834,211.32295929290524,0.20759518975856164,0.5135596963406702,23.36263804909269,7.239790375194679,0.030617140188581082,0.02299676993714531,0.028184716221156817,-103833136,228.7723106303209,0.03361287458139756,0.009714594733087079,-0.004656580910825517,0.009060362216785417,-0.025213125195807665,0.0020311955561355304,0.01963596613450928,-0.045728088705430936,-0.3901150049444849,3,23,4,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,0.02299676993714531,0.04575838552389223,0.5025695219324948,0.0,0,0,1
2015-04-24,235.97000122070312,236.30499267578125,229.93299865722656,231.26800537109372,21448700,0.0,0.0,0.9800737558787753,1.0277123947226634,232.5019989013672,6.3719940185546875,0.027552423467872938,0.2590220709086639,21592480.0,0.9933412002697235,44.26911478561919,44.203523171589175,-5.680715685467931,-7.1889022796985635,1.508186594230633,-2.0685718620390503,-5.304963355014274,234.6768005371094,253.50596069335938,295.3198104095459,231.70585208043883,237.38656776590676,-0.014525488494021943,-0.08772162698440325,257.7861236856505,234.6768005371094,211.56747738856828,0.19694595371720053,0.4262463217960827,22.574457619746198,7.189020131109905,0.031085234291593298,0.02336451726689707,0.028239683339322173,-125281836,228.18397865243767,0.013515526974632763,-0.02221030781053106,0.009714594733087079,0.046292699936540706,0.0021244232660850323,-0.0016881656356903948,-0.013429797994592731,-0.054508598521369266,-0.3924462422484046,4,24,4,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0.02336451726689707,0.03901404680626731,0.5988744869999936,1.0,0,1,1
2015-04-25,231.2350006103516,232.56100463867188,226.3370056152344,226.38999938964844,13957200,0.0,0.0,0.9790472843301635,1.0274988131371592,228.42933654785156,6.223999023437472,0.027492376165985627,-0.34927524745089444,21307880.0,0.6550252770336608,40.76949823518623,42.050397272893186,-5.683978555895152,-6.887917534937881,1.2039389790427295,0.802804137966445,-8.444952730657475,232.96640090942384,252.57930084228516,294.77082534790037,230.88802858954801,236.57200714544317,-0.02822896990339939,-0.10368744139089123,253.0086445639096,232.96640090942384,212.92415725493808,0.1720612378115253,0.3359364941084452,22.283655933071053,7.120090051990446,0.031450550250392416,0.022413077685740246,0.028323565326153082,-139239036,227.71323049851767,-0.0058109540054935484,-0.02131806137951206,-0.02221030781053106,-0.004656580910825517,-0.00339045741368914,-0.05021671457956213,0.012403125199170974,-0.0882297851000523,-0.4226987563659502,5,25,4,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0.022413077685740246,0.035514957821642934,0.6310883937494539,0.0,0,1,1
2015-04-26,226.41000366210935,226.94400024414065,214.87399291992188,219.42999267578125,28943700,0.0,0.0,0.969170924988169,1.0561724904917504,220.4159952799479,12.070007324218778,0.05500618751809747,1.0737468833290347,21753355.0,1.3305395880313635,36.35359995296457,39.19050282809004,-6.1769744622546625,-6.745728920401238,0.5687544581465751,0.12365273521799781,-13.270493294226574,231.16330032348634,251.44268096923827,294.10327529907227,229.1252538335839,235.30222829583857,-0.05075765760086346,-0.12731604741906757,249.15922071988874,231.16330032348634,213.16737992708394,0.15569876681306405,0.17400090161404802,23.147100271461916,7.473655571435327,0.03405940765115927,0.02289630742921112,0.02848215515240673,-168182736,226.70003784179374,-0.032069007289209236,-0.031225931376802334,-0.02131806137951206,0.009714594733087079,0.009060362216785417,-0.0244657067673963,0.0229203125311117,-0.14237602900796634,-0.5040966218223978,6,26,4,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,0.02289630742921112,0.03564762427739911,0.6422954654997182,0.0,1,1,1
2015-04-27,219.4290008544922,233.30499267578125,218.0229949951172,229.28599548339844,38574000,0.0,0.0,1.044921111569216,1.0700935132140823,226.87132771809897,15.281997680664062,0.06665037543372579,0.332725256273386,22758685.0,1.6949133924038229,45.37637368283234,44.77514024409036,-5.706598102672217,-6.537902756855434,0.8313046541832172,2.4361926575140735,-9.844217224356258,229.96860046386718,250.54132080078125,293.42457527160644,229.14998331817077,234.85658142084299,-0.0029682529662391453,-0.0848376038309627,244.86497002697752,229.96860046386718,215.07223090075684,0.12955133468710975,0.4770882100643114,22.948442566061185,8.031394293523094,0.035027844926118094,0.025623433965435725,0.0292943308441992,-129608736,226.6081257888311,0.01181718301250484,0.043936871246002325,-0.031225931376802334,-0.02221030781053106,0.046292699936540706,0.02110272663610571,0.005191934481623315,-0.10363109224358731,-0.4701846598326314,0,27,4,0.0,1.0,1.0,6.123233995736766e-17,0.025623433965435725,0.03563041122254249,0.7191450529547748,1.0,0,1,1
2015-04-28,228.968994140625,229.4949951171875,223.06900024414065,225.85499572753903,21469200,0.0,0.0,0.9863999122467496,1.0288072070346568,226.13966369628906,6.425994873046847,0.02845186068320963,-0.443428215896718,22327825.0,0.9615446197737576,43.086497670612225,43.320919280598105,-5.546735145031789,-6.339669234490706,0.7929340894589165,-1.1891178496851875,-10.97451283019476,229.01025009155273,249.2662808227539,292.74604019165037,228.64306215038127,234.18979729541306,-0.013777786639472715,-0.09392078630908755,242.28772901535436,229.01025009155273,215.7327711677511,0.11595532443192923,0.38118021568245564,22.763974696760506,7.91672290634622,0.03505223730316148,0.024909122595107587,0.028124113426091925,-151077936,227.24780361041604,-0.006129026818955658,-0.015076931389111392,0.043936871246002325,-0.02131806137951206,-0.004656580910825517,0.02095542078043048,-0.0024605390743548295,-0.11624748455834388,-0.4873606285658841,1,28,4,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,0.024909122595107587,0.03526649801578143,0.7063112017519002,1.0,0,1,1
2015-04-29,225.59100341796875,227.0399932861328,223.42999267578125,225.80799865722656,18936500,0.0,0.0,1.0009618966890084,1.0161571889571246,225.42599487304688,3.6100006103515625,0.015987036029806428,-0.11796899744750622,22192475.0,0.8532847282693796,43.05444715791737,43.300692457064834,-5.362024786164284,-6.144140344825422,0.7821155586611379,1.3127999674124269,-13.350061919776563,228.11685028076172,247.94724060058593,292.06358512878415,228.20689853604978,233.56892332221406,-0.010121355001585692,-0.0892901324077371,239.61175621925707,228.11685028076172,216.62194434226637,0.10078085791862938,0.3995706604347654,22.59268310383845,7.6090998852037455,0.033697211482549186,0.024921236411233075,0.02807628583517429,-170014436,227.51890225227953,-0.0075198305640375735,-0.00020810680116090875,-0.015076931389111392,-0.031225931376802334,0.009714594733087079,-0.025213125195807665,0.026838293063609357,-0.14329388442311414,-0.6290124777265454,2,29,4,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0.024921236411233075,0.035205374670933,0.7078815846777244,1.0,1,1,1
